"","Longitude..x.","Latitude..y.","Station.Name","Climate.ID","Date.Time","Year","Month","Day","Data.Quality","Max.Temp...C.","Max.Temp.Flag","Min.Temp...C.","Min.Temp.Flag","Mean.Temp...C.","Mean.Temp.Flag","Heat.Deg.Days...C.","Heat.Deg.Days.Flag","Cool.Deg.Days...C.","Cool.Deg.Days.Flag","Total.Rain..mm.","Total.Rain.Flag","Total.Snow..cm.","Total.Snow.Flag","Total.Precip..mm.","Total.Precip.Flag","Snow.on.Grnd..cm.","Snow.on.Grnd.Flag","Dir.of.Max.Gust..10s.deg.","Dir.of.Max.Gust.Flag","Spd.of.Max.Gust..km.h.","Spd.of.Max.Gust.Flag","q","level"
"915",-122.51,53.03,"QUESNEL",1096629,2013-07-03,2013,7,3,NA,25.1,"",6.3,"",15.7,"",2.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","6.77","1.862"
"916",-122.51,53.03,"QUESNEL",1096629,2013-07-04,2013,7,4,NA,22.9,"",7,"",15,"",3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","6.13","1.839"
"917",-122.51,53.03,"QUESNEL",1096629,2013-07-05,2013,7,5,NA,22.5,"",7.8,"",15.2,"",2.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","5.53","1.815"
"918",-122.51,53.03,"QUESNEL",1096629,2013-07-06,2013,7,6,NA,24.4,"",6.5,"",15.5,"",2.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","4.97","1.792"
"919",-122.51,53.03,"QUESNEL",1096629,2013-07-07,2013,7,7,NA,27.2,"",5.6,"",16.4,"",1.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","4.54","1.773"
"920",-122.51,53.03,"QUESNEL",1096629,2013-07-08,2013,7,8,NA,28.8,"",7.3,"",18.1,"",0,"",0.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","4.19","1.757"
"921",-122.51,53.03,"QUESNEL",1096629,2013-07-09,2013,7,9,NA,23.3,"",11,"",17.2,"",0.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","3.90","1.743"
"922",-122.51,53.03,"QUESNEL",1096629,2013-07-10,2013,7,10,NA,19.5,"",9.9,"",14.7,"",3.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","3.73","1.735"
"923",-122.51,53.03,"QUESNEL",1096629,2013-07-11,2013,7,11,NA,15.9,"",6.5,"",11.2,"",6.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","3.76","1.737"
"924",-122.51,53.03,"QUESNEL",1096629,2013-07-12,2013,7,12,NA,18.2,"",5.8,"",12,"",6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","4.04","1.753"
"925",-122.51,53.03,"QUESNEL",1096629,2013-07-13,2013,7,13,NA,19.7,"",8.6,"",14.2,"",3.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","4.42","1.772"
"926",-122.51,53.03,"QUESNEL",1096629,2013-07-14,2013,7,14,NA,17.8,"",9.8,"",13.8,"",4.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","4.51","1.778"
"927",-122.51,53.03,"QUESNEL",1096629,2013-07-15,2013,7,15,NA,24.3,"",5.9,"",15.1,"",2.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","5.08","1.804"
"928",-122.51,53.03,"QUESNEL",1096629,2013-07-16,2013,7,16,NA,28.7,"",5.1,"",16.9,"",1.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","6.08","1.845"
"929",-122.51,53.03,"QUESNEL",1096629,2013-07-17,2013,7,17,NA,29.5,"",9.4,"",19.5,"",0,"",1.5,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","5.60","1.826"
"930",-122.51,53.03,"QUESNEL",1096629,2013-07-18,2013,7,18,NA,29.7,"",15.6,"",22.7,"",0,"",4.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","4.61","1.783"
"931",-122.51,53.03,"QUESNEL",1096629,2013-07-19,2013,7,19,NA,29.1,"",7.2,"",18.2,"",0,"",0.2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","4.00","1.753"
"932",-122.51,53.03,"QUESNEL",1096629,2013-07-20,2013,7,20,NA,30.6,"",9.3,"",20,"",0,"",2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","3.52","1.727"
"933",-122.51,53.03,"QUESNEL",1096629,2013-07-21,2013,7,21,NA,28.7,"",8.6,"",18.7,"",0,"",0.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","3.13","1.704"
"934",-122.51,53.03,"QUESNEL",1096629,2013-07-22,2013,7,22,NA,27.4,"",12.7,"",20.1,"",0,"",2.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","2.83","1.686"
"935",-122.51,53.03,"QUESNEL",1096629,2013-07-23,2013,7,23,NA,30,"",8.6,"",19.3,"",0,"",1.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","2.57","1.669"
"936",-122.51,53.03,"QUESNEL",1096629,2013-07-24,2013,7,24,NA,30.9,"",9.2,"",20.1,"",0,"",2.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","2.36","1.654"
"937",-122.51,53.03,"QUESNEL",1096629,2013-07-25,2013,7,25,NA,30.9,"",8.8,"",19.9,"",0,"",1.9,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","2.18","1.641"
"938",-122.51,53.03,"QUESNEL",1096629,2013-07-26,2013,7,26,NA,25.5,"",7.8,"",16.7,"",1.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","2.02","1.627"
"939",-122.51,53.03,"QUESNEL",1096629,2013-07-27,2013,7,27,NA,20.7,"",5.6,"",13.2,"",4.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.88","1.616"
"940",-122.51,53.03,"QUESNEL",1096629,2013-07-28,2013,7,28,NA,22.6,"",10.5,"",16.6,"",1.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.76","1.605"
"941",-122.51,53.03,"QUESNEL",1096629,2013-07-29,2013,7,29,NA,25,"",6.7,"",15.9,"",2.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.64","1.595"
"942",-122.51,53.03,"QUESNEL",1096629,2013-07-30,2013,7,30,NA,27.4,"",8.2,"",17.8,"",0.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.55","1.586"
"943",-122.51,53.03,"QUESNEL",1096629,2013-07-31,2013,7,31,NA,31.1,"",6.3,"",18.7,"",0,"",0.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.48","1.579"
"944",-122.51,53.03,"QUESNEL",1096629,2013-08-01,2013,8,1,NA,31,"",9.4,"",20.2,"",0,"",2.2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.40","1.571"
"945",-122.51,53.03,"QUESNEL",1096629,2013-08-02,2013,8,2,NA,31.5,"",12,"",21.8,"",0,"",3.8,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.33","1.564"
"946",-122.51,53.03,"QUESNEL",1096629,2013-08-03,2013,8,3,NA,30.7,"",13.3,"",22,"",0,"",4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.48","1.579"
"947",-122.51,53.03,"QUESNEL",1096629,2013-08-04,2013,8,4,NA,29.8,"",10.7,"",20.3,"",0,"",2.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.29","1.560"
"948",-122.51,53.03,"QUESNEL",1096629,2013-08-05,2013,8,5,NA,31.5,"",8.3,"",19.9,"",0,"",1.9,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.23","1.553"
"949",-122.51,53.03,"QUESNEL",1096629,2013-08-06,2013,8,6,NA,27.5,"",12.7,"",20.1,"",0,"",2.1,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31","","1.17","1.547"
"950",-122.51,53.03,"QUESNEL",1096629,2013-08-07,2013,8,7,NA,29.3,"",9.3,"",19.3,"",0,"",1.3,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","1.14","1.542"
"951",-122.51,53.03,"QUESNEL",1096629,2013-08-08,2013,8,8,NA,30,"E",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.19","1.548"
"952",-122.51,53.03,"QUESNEL",1096629,2013-08-09,2013,8,9,NA,32.4,"",12.9,"",22.7,"",0,"",4.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.17","1.547"
"953",-122.51,53.03,"QUESNEL",1096629,2013-08-10,2013,8,10,NA,34.8,"",10.7,"",22.8,"",0,"",4.8,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.07","1.534"
"954",-122.51,53.03,"QUESNEL",1096629,2013-08-11,2013,8,11,NA,32.7,"",11.2,"",22,"",0,"",4,"",NA,"M",NA,"M",0.8,"",NA,NA,NA,"","<31","","0.999","1.525"
"955",-122.51,53.03,"QUESNEL",1096629,2013-08-12,2013,8,12,NA,30.4,"",12.9,"",21.7,"",0,"",3.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.979","1.523"
"956",-122.51,53.03,"QUESNEL",1096629,2013-08-13,2013,8,13,NA,26.7,"",11.3,"",19,"",0,"",1,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31","","1.10","1.537"
"957",-122.51,53.03,"QUESNEL",1096629,2013-08-14,2013,8,14,NA,29.4,"",11.1,"",20.3,"",0,"",2.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.09","1.536"
"958",-122.51,53.03,"QUESNEL",1096629,2013-08-15,2013,8,15,NA,28.1,"",12.1,"",20.1,"",0,"",2.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.13","1.541"
"959",-122.51,53.03,"QUESNEL",1096629,2013-08-16,2013,8,16,NA,27,"",13.6,"",20.3,"",0,"",2.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.03","1.530"
"960",-122.51,53.03,"QUESNEL",1096629,2013-08-17,2013,8,17,NA,24.9,"",10,"",17.5,"",0.5,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31","","0.971","1.522"
"961",-122.51,53.03,"QUESNEL",1096629,2013-08-18,2013,8,18,NA,20,"",10.7,"",15.4,"",2.6,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31","","0.970","1.521"
"962",-122.51,53.03,"QUESNEL",1096629,2013-08-19,2013,8,19,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","0.995","1.525"
"963",-122.51,53.03,"QUESNEL",1096629,2013-08-20,2013,8,20,NA,21.6,"",3.7,"",12.7,"",5.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.938","1.517"
"964",-122.51,53.03,"QUESNEL",1096629,2013-08-21,2013,8,21,NA,25.6,"",2.2,"",13.9,"",4.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.894","1.511"
"965",-122.51,53.03,"QUESNEL",1096629,2013-08-22,2013,8,22,NA,29.2,"",6.4,"",17.8,"",0.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.863","1.507"
"966",-122.51,53.03,"QUESNEL",1096629,2013-08-23,2013,8,23,NA,28.8,"",8.6,"",18.7,"",0,"",0.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.840","1.504"
"967",-122.51,53.03,"QUESNEL",1096629,2013-08-24,2013,8,24,NA,26.1,"",10.4,"",18.3,"",0,"",0.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.890","1.511"
"968",-122.51,53.03,"QUESNEL",1096629,2013-08-25,2013,8,25,NA,22.5,"",8.6,"",15.6,"",2.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.927","1.516"
"969",-122.51,53.03,"QUESNEL",1096629,2013-08-26,2013,8,26,NA,23.8,"",5.8,"",14.8,"",3.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.922","1.515"
"970",-122.51,53.03,"QUESNEL",1096629,2013-08-27,2013,8,27,NA,24.1,"",9.5,"",16.8,"",1.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.954","1.519"
"971",-122.51,53.03,"QUESNEL",1096629,2013-08-28,2013,8,28,NA,24.5,"",10.9,"",17.7,"",0.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.937","1.517"
"972",-122.51,53.03,"QUESNEL",1096629,2013-08-29,2013,8,29,NA,24.3,"",11.2,"",17.8,"",0.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.908","1.513"
"973",-122.51,53.03,"QUESNEL",1096629,2013-08-30,2013,8,30,NA,21.2,"",12,"",16.6,"",1.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.08","1.535"
"974",-122.51,53.03,"QUESNEL",1096629,2013-08-31,2013,8,31,NA,25,"",9.6,"",17.3,"",0.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.04","1.531"
"975",-122.51,53.03,"QUESNEL",1096629,2013-09-01,2013,9,1,NA,27.4,"",7.5,"",17.5,"",0.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.939","1.517"
"976",-122.51,53.03,"QUESNEL",1096629,2013-09-02,2013,9,2,NA,27.5,"",7.7,"",17.6,"",0.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.880","1.509"
"977",-122.51,53.03,"QUESNEL",1096629,2013-09-03,2013,9,3,NA,27.6,"",10.2,"",18.9,"",0,"",0.9,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.854","1.505"
"978",-122.51,53.03,"QUESNEL",1096629,2013-09-04,2013,9,4,NA,26.4,"",10.8,"",18.6,"",0,"",0.6,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.834","1.503"
"979",-122.51,53.03,"QUESNEL",1096629,2013-09-05,2013,9,5,NA,26.2,"",5.7,"",16,"",2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.818","1.500"
"980",-122.51,53.03,"QUESNEL",1096629,2013-09-06,2013,9,6,NA,26.6,"",12,"",19.3,"",0,"",1.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.779","1.494"
"981",-122.51,53.03,"QUESNEL",1096629,2013-09-07,2013,9,7,NA,26.6,"",9.7,"",18.2,"",0,"",0.2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.752","1.490"
"982",-122.51,53.03,"QUESNEL",1096629,2013-09-08,2013,9,8,NA,27,"",7.6,"",17.3,"",0.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.724","1.486"
"983",-122.51,53.03,"QUESNEL",1096629,2013-09-09,2013,9,9,NA,24.1,"",5.3,"",14.7,"",3.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.709","1.483"
"984",-122.51,53.03,"QUESNEL",1096629,2013-09-10,2013,9,10,NA,26.4,"",2.8,"",14.6,"",3.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.695","1.481"
"985",-122.51,53.03,"QUESNEL",1096629,2013-09-11,2013,9,11,NA,NA,"M",3.7,"E",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31","","0.681","1.479"
"986",-122.51,53.03,"QUESNEL",1096629,2013-09-12,2013,9,12,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","0.679","1.478"
"987",-122.51,53.03,"QUESNEL",1096629,2013-09-13,2013,9,13,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","","","0.654","1.474"
"988",-122.51,53.03,"QUESNEL",1096629,2013-09-14,2013,9,14,NA,29.2,"",4.7,"",17,"",1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.633","1.471"
"989",-122.51,53.03,"QUESNEL",1096629,2013-09-15,2013,9,15,NA,31,"",6.1,"",18.6,"",0,"",0.6,"",NA,"M",NA,"M",0.5,"",NA,NA,18,"","44","","0.630","1.470"
"990",-122.51,53.03,"QUESNEL",1096629,2013-09-16,2013,9,16,NA,18.2,"",8.2,"",13.2,"",4.8,"",0,"",NA,"M",NA,"M",12.6,"",NA,NA,34,"","32","","0.805","1.498"
"991",-122.51,53.03,"QUESNEL",1096629,2013-09-17,2013,9,17,NA,17.4,"",5.5,"",11.5,"",6.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.924","1.515"
"992",-122.51,53.03,"QUESNEL",1096629,2013-09-18,2013,9,18,NA,18.3,"",4.5,"",11.4,"",6.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.885","1.510"
"993",-122.51,53.03,"QUESNEL",1096629,2013-09-19,2013,9,19,NA,19.5,"",3.3,"",11.4,"",6.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,15,"","52","","0.917","1.514"
"994",-122.51,53.03,"QUESNEL",1096629,2013-09-20,2013,9,20,NA,20.9,"",12.7,"",16.8,"",1.2,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,16,"","50","","0.933","1.517"
"995",-122.51,53.03,"QUESNEL",1096629,2013-09-21,2013,9,21,NA,16.6,"",6.6,"",11.6,"",6.4,"",0,"",NA,"M",NA,"M",4.3,"",NA,NA,17,"","35","","0.954","1.519"
"996",-122.51,53.03,"QUESNEL",1096629,2013-09-22,2013,9,22,NA,12,"",4.5,"",8.3,"",9.7,"",0,"",NA,"M",NA,"M",5.8,"",NA,NA,NA,"","<31","","0.997","1.525"
"997",-122.51,53.03,"QUESNEL",1096629,2013-09-23,2013,9,23,NA,15,"",3.7,"",9.4,"",8.6,"",0,"",NA,"M",NA,"M",2.4,"",NA,NA,NA,"","<31","","1.05","1.531"
"998",-122.51,53.03,"QUESNEL",1096629,2013-09-24,2013,9,24,NA,14.5,"",1.5,"",8,"",10,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.06","1.533"
"999",-122.51,53.03,"QUESNEL",1096629,2013-09-25,2013,9,25,NA,13,"",-1.1,"",6,"",12,"",0,"",NA,"M",NA,"M",0,"",NA,NA,32,"","33","","0.970","1.521"
"1000",-122.51,53.03,"QUESNEL",1096629,2013-09-26,2013,9,26,NA,15.2,"",-1.5,"",6.9,"",11.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","0.918","1.514"
"1001",-122.51,53.03,"QUESNEL",1096629,2013-09-27,2013,9,27,NA,11.3,"",5.9,"",8.6,"",9.4,"",0,"",NA,"M",NA,"M",8.6,"",NA,NA,14,"","33","","0.992","1.524"
"1002",-122.51,53.03,"QUESNEL",1096629,2013-09-28,2013,9,28,NA,13.5,"",6,"",9.8,"",8.2,"",0,"",NA,"M",NA,"M",1.6,"",NA,NA,15,"","59","","1.05","1.532"
"1003",-122.51,53.03,"QUESNEL",1096629,2013-09-29,2013,9,29,NA,15.8,"",2.1,"",9,"",9,"",0,"",NA,"M",NA,"M",1.3,"",NA,NA,16,"","48","","1.08","1.535"
"1004",-122.51,53.03,"QUESNEL",1096629,2013-09-30,2013,9,30,NA,11.6,"",4.9,"",8.3,"",9.7,"",0,"",NA,"M",NA,"M",9.1,"",NA,NA,15,"","41","","1.22","1.552"
"1005",-122.51,53.03,"QUESNEL",1096629,2013-10-01,2013,10,1,NA,10,"",4.3,"",7.2,"",10.8,"",0,"",NA,"M",NA,"M",3.6,"",NA,NA,NA,"","<31","","1.31","1.562"
"1006",-122.51,53.03,"QUESNEL",1096629,2013-10-02,2013,10,2,NA,13.2,"",0.6,"",6.9,"",11.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.52","1.583"
"1007",-122.51,53.03,"QUESNEL",1096629,2013-10-03,2013,10,3,NA,13,"",-0.9,"",6.1,"",11.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.45","1.577"
"1008",-122.51,53.03,"QUESNEL",1096629,2013-10-04,2013,10,4,NA,8.9,"",-1.5,"",3.7,"",14.3,"",0,"",NA,"M",NA,"M",8.3,"",NA,NA,NA,"","<31","","1.45","1.577"
"1009",-122.51,53.03,"QUESNEL",1096629,2013-10-05,2013,10,5,NA,9.5,"",7.1,"",8.3,"",9.7,"",0,"",NA,"M",NA,"M",18.1,"",NA,NA,NA,"","<31","","1.73","1.602"
"1010",-122.51,53.03,"QUESNEL",1096629,2013-10-06,2013,10,6,NA,16.3,"",7.6,"",12,"",6,"",0,"",NA,"M",NA,"M",3.3,"",NA,NA,15,"","35","","2.32","1.651"
"1011",-122.51,53.03,"QUESNEL",1096629,2013-10-07,2013,10,7,NA,13.9,"",6.9,"",10.4,"",7.6,"",0,"",NA,"M",NA,"M",3.5,"",NA,NA,27,"","35","","2.75","1.680"
"1012",-122.51,53.03,"QUESNEL",1096629,2013-10-08,2013,10,8,NA,9.9,"",-0.4,"",4.8,"",13.2,"",0,"",NA,"M",NA,"M",1.6,"",NA,NA,36,"","35","","3.08","1.701"
"1013",-122.51,53.03,"QUESNEL",1096629,2013-10-09,2013,10,9,NA,8.6,"",-0.5,"",4.1,"",13.9,"",0,"",NA,"M",NA,"M",1.5,"",NA,NA,16,"","41","","2.71","1.678"
"1014",-122.51,53.03,"QUESNEL",1096629,2013-10-10,2013,10,10,NA,9.5,"",0.6,"",5.1,"",12.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","2.59","1.670"
"1015",-122.51,53.03,"QUESNEL",1096629,2013-10-11,2013,10,11,NA,9.5,"",2.2,"",5.9,"",12.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","2.42","1.658"
"1016",-122.51,53.03,"QUESNEL",1096629,2013-10-12,2013,10,12,NA,9.8,"",-0.1,"",4.9,"",13.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","2.21","1.643"
"1017",-122.51,53.03,"QUESNEL",1096629,2013-10-13,2013,10,13,NA,12.6,"",-0.5,"",6.1,"",11.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","2.05","1.630"
"1018",-122.51,53.03,"QUESNEL",1096629,2013-10-14,2013,10,14,NA,12,"",-2.4,"",4.8,"",13.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.92","1.619"
"1019",-122.51,53.03,"QUESNEL",1096629,2013-10-15,2013,10,15,NA,8.2,"",0.2,"",4.2,"",13.8,"",0,"",NA,"M",NA,"M",2,"",NA,NA,NA,"","<31","","1.84","1.612"
"1020",-122.51,53.03,"QUESNEL",1096629,2013-10-16,2013,10,16,NA,11.3,"",0.2,"",5.8,"",12.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.79","1.608"
"1021",-122.51,53.03,"QUESNEL",1096629,2013-10-17,2013,10,17,NA,3.6,"",-0.1,"",1.8,"",16.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.75","1.605"
"1022",-122.51,53.03,"QUESNEL",1096629,2013-10-18,2013,10,18,NA,9.6,"",0.8,"",5.2,"",12.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.73","1.603"
"1023",-122.51,53.03,"QUESNEL",1096629,2013-10-19,2013,10,19,NA,14.9,"",0.5,"",7.7,"",10.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.70","1.600"
"1024",-122.51,53.03,"QUESNEL",1096629,2013-10-20,2013,10,20,NA,16,"",0.2,"",8.1,"",9.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.66","1.597"
"1025",-122.51,53.03,"QUESNEL",1096629,2013-10-21,2013,10,21,NA,12.3,"",0.9,"",6.6,"",11.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.62","1.593"
"1026",-122.51,53.03,"QUESNEL",1096629,2013-10-22,2013,10,22,NA,11.2,"",0.3,"",5.8,"",12.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.59","1.590"
"1027",-122.51,53.03,"QUESNEL",1096629,2013-10-23,2013,10,23,NA,14.2,"",1.3,"",7.8,"",10.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.59","1.590"
"1028",-122.51,53.03,"QUESNEL",1096629,2013-10-24,2013,10,24,NA,13.3,"",-0.2,"",6.6,"",11.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.56","1.587"
"1029",-122.51,53.03,"QUESNEL",1096629,2013-10-25,2013,10,25,NA,6.1,"",-0.5,"",2.8,"",15.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.51","1.582"
"1030",-122.51,53.03,"QUESNEL",1096629,2013-10-26,2013,10,26,NA,6,"",1.1,"",3.6,"",14.4,"",0,"",NA,"M",NA,"M",9,"",NA,NA,NA,"","<31","","1.48","1.582"
"1031",-122.51,53.03,"QUESNEL",1096629,2013-10-27,2013,10,27,NA,8.1,"",-0.2,"",4,"",14,"",0,"",NA,"M",NA,"M",1.3,"",NA,NA,33,"","56","","1.45","1.599"
"1032",-122.51,53.03,"QUESNEL",1096629,2013-10-28,2013,10,28,NA,5,"",-4.5,"",0.3,"",17.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.44","1.611"
"1033",-122.51,53.03,"QUESNEL",1096629,2013-10-29,2013,10,29,NA,7.8,"",-5.6,"",1.1,"",16.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.41","1.640"
"1034",-122.51,53.03,"QUESNEL",1096629,2013-10-30,2013,10,30,NA,10,"",-3.6,"",3.2,"",14.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,16,"","32","","1.37","1.668"
"1035",-122.51,53.03,"QUESNEL",1096629,2013-10-31,2013,10,31,NA,12.9,"",-1.7,"",5.6,"",12.4,"",0,"",NA,"M",NA,"M",1,"",NA,NA,36,"","33","","1.31","1.655"
"1036",-122.51,53.03,"QUESNEL",1096629,2013-11-01,2013,11,1,NA,5.2,"",-1.9,"",1.7,"",16.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31","","1.24","1.641"
"1037",-122.51,53.03,"QUESNEL",1096629,2013-11-02,2013,11,2,NA,3.9,"",-0.6,"",1.7,"",16.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,33,"","48","","1.16","1.632"
"1038",-122.51,53.03,"QUESNEL",1096629,2013-11-03,2013,11,3,NA,5.3,"",-3.3,"",1,"",17,"",0,"",NA,"M",NA,"M",0,"",NA,NA,34,"","41","","1.07","1.625"
"1039",-122.51,53.03,"QUESNEL",1096629,2013-11-04,2013,11,4,NA,3.5,"",-8.4,"",-2.5,"",20.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,16,"","35","","0.999","1.570"
